Dataset / Timespan,sklearn.ensemble._forest,sklearn.ensemble._forest.1,catboost.core,lightgbm.sklearn,xgboost.sklearn,sklearn.tree._classes,sklearn.ensemble._gb,sklearn.ensemble._weight_boosting,sklearn.linear_model._ridge,sklearn.linear_model._base,sklearn.linear_model._bayes,sklearn.neighbors._regression,sklearn.linear_model._huber,sklearn.linear_model._coordinate_descent,sklearn.linear_model._coordinate_descent.1,sklearn.linear_model._least_angle,sklearn.linear_model._omp,sklearn.linear_model._passive_aggressive
binned_removed-2024.csv / 2023-04-27 04:00:00 - 2023-06-05 05:00:00,"MAE       1.9040177694290663
RMSE      2.0861958564360896
MPE       182.07214795796176
R2      -0.40367364166705966
dtype: object",,"MAE      1.8509166286654237
RMSE     2.0343789812911304
MPE       178.5976771804335
R2      -0.3348107884545719
dtype: object","MAE        1.685905243523187
RMSE      1.8625548608398497
MPE        159.0237255563937
R2      -0.11885584491600332
dtype: object","MAE       1.6926272099239719
RMSE      1.8593634008550222
MPE        158.5896083373216
R2      -0.11502484429360971
dtype: object","MAE       2.255996188720645
RMSE     2.5437887134186727
MPE      220.40630008887604
R2      -1.0869789081072776
dtype: object","MAE       1.6370691106203552
RMSE      1.8007271311573985
MPE        143.1001669757837
R2      -0.04580762481687972
dtype: object","MAE       1.6639878312610057
RMSE      1.8479925908136046
MPE        156.5996727539231
R2      -0.10142882780917506
dtype: object","MAE      2.793785062784667
RMSE     3.257101923756737
MPE     322.22444087615077
R2      -2.421516872054919
dtype: object","MAE      2.9442593727059316
RMSE      3.493469581410946
MPE        346.640072559286
R2      -2.9361344081575633
dtype: object","MAE      2.5973059965716954
RMSE     2.9703858564720393
MPE       290.4818518331075
R2      -1.8456515814520138
dtype: object","MAE      1.8636728298305816
RMSE     2.0852784804677027
MPE      176.07399549871954
R2      -0.4024394206911759
dtype: object","MAE       1.922457018798594
RMSE      2.098816052740982
MPE      184.27015874144664
R2      -0.4207077261290437
dtype: object","MAE       1.7347806308920442
RMSE      1.8912722040390597
MPE       175.62438689079448
R2      -0.15362342850468202
dtype: object",,"MAE      1.7347667946671703
RMSE      1.891257207846223
MPE      175.62397890523903
R2      -0.1536051340563518
dtype: object","MAE       1.5453099353004265
RMSE      1.8477561858663134
MPE       188.06610317664652
R2      -0.10114704467813795
dtype: object","MAE      1.9380407034450446
RMSE      2.259073979604923
MPE      178.58168461587397
R2      -0.6459509709505289
dtype: object"
binned_removed-2024.csv / 2023-06-11 04:00:00 - 2023-07-24 05:00:00,"MAE       5.785063461690958
RMSE      7.957868480743316
MPE                     inf
R2      -1586.1345530385959
dtype: object",,"MAE     13.259655472294904
RMSE    14.830564475420122
MPE                    inf
R2       -5511.33489379195
dtype: object","MAE        4.00755895066398
RMSE      4.074343700814923
MPE                     inf
R2      -415.04044890465593
dtype: object","MAE      6.104069808756128
RMSE     7.455688452289623
MPE                    inf
R2      -1392.143125063246
dtype: object","MAE     3.3134123398709456
RMSE     3.671526175758585
MPE                    inf
R2      -336.8418834959863
dtype: object","MAE     12.706146180717038
RMSE    15.154188078518134
MPE                    inf
R2       -5754.53339273903
dtype: object","MAE      13.807132841913207
RMSE     16.492820747452253
MPE                     inf
R2      -6816.2639573839215
dtype: object","MAE      23.393001265957768
RMSE      23.77619213633289
MPE                     inf
R2      -14166.878875661052
dtype: object","MAE      9.679005523159917
RMSE     9.978303269776713
MPE                    inf
R2      -2494.362421377921
dtype: object","MAE      10.648478535448328
RMSE     10.890547354963632
MPE                     inf
R2      -2971.4848349079875
dtype: object","MAE     12.975836016371662
RMSE    14.798990128348635
MPE                    inf
R2      -5487.888301389909
dtype: object","MAE      12.678429574906925
RMSE     12.752696055598172
MPE                     inf
R2      -4074.9068477729534
dtype: object","MAE     11.691805255050276
RMSE    11.952996556166472
MPE                    inf
R2      -3579.748517448584
dtype: object",,"MAE     11.690816588833744
RMSE     11.95188769101893
MPE                    inf
R2      -3579.084184778182
dtype: object","MAE       12.02777755621554
RMSE     12.031684255282997
MPE                     inf
R2      -3627.0485044828174
dtype: object","MAE     12.651449066425574
RMSE    14.648493430772133
MPE                    inf
R2      -5376.818654772268
dtype: object"
binned_removed-2024.csv / 2023-03-25 02:00:00 - 2023-07-21 09:00:00,"MAE      3.660130929252307
RMSE    5.9338773672064615
MPE                    inf
R2       -5.87119639426577
dtype: object",,"MAE      3.799321967951024
RMSE     5.504119259831783
MPE                    inf
R2      -4.911951997670092
dtype: object","MAE       2.557745073730058
RMSE      3.391726322276384
MPE                     inf
R2      -1.2448991326747016
dtype: object","MAE     4.858442030720571
RMSE    7.828889639764319
MPE                   inf
R2      -10.9606717176343
dtype: object","MAE       4.777540931524059
RMSE      9.950056245476905
MPE                     inf
R2      -18.319963423408534
dtype: object","MAE       4.706369742510627
RMSE      8.036642188731138
MPE                     inf
R2      -11.603886806922764
dtype: object","MAE       8.690218405059058
RMSE      9.007131066074592
MPE                     inf
R2      -14.831723384152786
dtype: object","MAE      33.902847640121344
RMSE     34.070425682313605
MPE                     inf
R2      -225.52197940486442
dtype: object","MAE       33.97160145481861
RMSE      34.13801002479876
MPE                     inf
R2      -226.42155861684722
dtype: object","MAE      33.170788606409594
RMSE     33.336657062078636
MPE                     inf
R2      -215.86992201232334
dtype: object","MAE      4.625733257531655
RMSE     7.341171981050977
MPE                    inf
R2      -9.516858365996539
dtype: object","MAE      4.672692230190426
RMSE     5.222691329733465
MPE                    inf
R2      -4.322846552555166
dtype: object","MAE     17.196019936009613
RMSE    17.396231217246967
MPE                    inf
R2       -58.0562098537571
dtype: object",,"MAE       17.4575146043344
RMSE    17.650776586864172
MPE                    inf
R2      -59.79710003160396
dtype: object","MAE      4.086362620596453
RMSE    4.6793860149263224
MPE                    inf
R2      -3.273000798419119
dtype: object","MAE      31.675618186463183
RMSE      37.71275389338641
MPE                     inf
R2      -276.54392286540815
dtype: object"
binned_removed-2024.csv / 2023-06-01 04:00:00 - 2023-08-18 10:00:00,"MAE     3.2562145747840745
RMSE     4.206786185437632
MPE                    inf
R2      -3779.973832481796
dtype: object",,"MAE     3.9862276952534965
RMSE     4.517393173947393
MPE                    inf
R2      -4358.920558166006
dtype: object","MAE     3.8307810566331586
RMSE     4.644498440906241
MPE                    inf
R2        -4607.7211965881
dtype: object","MAE     2.2972410966419026
RMSE    3.3029459421058633
MPE                    inf
R2      -2329.803841544403
dtype: object","MAE     3.8355534273918592
RMSE     6.322844910308217
MPE                    nan
R2      -8540.376233884095
dtype: object","MAE     3.4909337710043506
RMSE     4.614868953664891
MPE                    inf
R2      -4549.106267252426
dtype: object","MAE      6.6923809921223905
RMSE      7.966757449715582
MPE                     inf
R2      -13559.196528198378
dtype: object","MAE       9.101265508628172
RMSE      9.253164873291611
MPE                     inf
R2      -18291.935141063426
dtype: object","MAE       9.659312072094563
RMSE     10.383843656135472
MPE                     inf
R2      -23035.636772273112
dtype: object","MAE        9.62731210261214
RMSE     10.297040102743226
MPE                     inf
R2      -22652.097896477444
dtype: object","MAE       8.202258334969514
RMSE     10.379051736632379
MPE                     nan
R2      -23014.379857886375
dtype: object","MAE      7.7627752606683185
RMSE      7.973919440628622
MPE                     inf
R2      -13583.588298304136
dtype: object","MAE     7.6186231600207925
RMSE     7.763797874954531
MPE                    inf
R2      -12877.08342497718
dtype: object",,"MAE      7.619035020168905
RMSE     7.764185064532522
MPE                    inf
R2      -12878.36794683162
dtype: object","MAE       6.990629858470245
RMSE      6.991845253284453
MPE                     inf
R2      -10443.470052717841
dtype: object","MAE      7.464117947917968
RMSE    10.021250231681838
MPE                    inf
R2      -21454.89359896416
dtype: object"
binned_removed-2024.csv / 2023-05-13 04:00:00 - 2023-06-26 19:00:00,"MAE       7.69994200277816
RMSE    10.476482997971328
MPE      24.86108970524099
R2      -6.049927324263085
dtype: object",,"MAE      8.865756278090231
RMSE    11.571550535147269
MPE     28.781555523624657
R2      -7.600757991160011
dtype: object","MAE      9.464231744579001
RMSE    11.781158367327263
MPE     31.083471169070915
R2      -7.915169465527843
dtype: object","MAE      7.841400251713921
RMSE    10.691339150033635
MPE     25.461520695206058
R2      -6.342058284606699
dtype: object","MAE      7.550899888457434
RMSE     10.39302984493972
MPE     24.476559720053743
R2      -5.938058602371969
dtype: object","MAE      8.379996114706564
RMSE    11.432668346621838
MPE     26.990550855780736
R2      -7.395543673601388
dtype: object","MAE      7.143980501959607
RMSE     9.843828513069843
MPE       22.9058260184989
R2      -5.224173549848378
dtype: object","MAE       3.4085382127877404
RMSE      4.2172161842342595
MPE       12.770476542530965
R2      -0.14236619777477144
dtype: object","MAE         3.64574603534264
RMSE       4.503299089560076
MPE       13.572196829860687
R2      -0.30261237194638024
dtype: object","MAE         3.18976369349585
RMSE       4.023698416645711
MPE       11.699068261342843
R2      -0.03993084345548814
dtype: object","MAE      14.813021485638687
RMSE     16.348665048894834
MPE      50.568291710189925
R2      -16.167940804331373
dtype: object","MAE      14.780666785039083
RMSE     15.517571017343705
MPE       51.06331749609754
R2      -14.466822383231497
dtype: object","MAE      9.903590522837707
RMSE    10.877516926185702
MPE     33.645874126147774
R2      -6.599992268428118
dtype: object",,"MAE      8.672641613713969
RMSE     9.738748945848876
MPE     29.290446093855387
R2      -5.092000855422958
dtype: object","MAE      21.199322548143133
RMSE     21.584733267161468
MPE       74.51609832009179
R2      -28.925883949092853
dtype: object","MAE      11.276277210896353
RMSE     14.447775800738386
MPE       40.53075252775436
R2      -12.407740700420955
dtype: object"
binned_removed-2024.csv / 2023-05-29 04:00:00 - 2023-08-20 05:00:00,"MAE     6.062308930432425
RMSE    7.654670317049438
MPE                   inf
R2                   -inf
dtype: object",,"MAE     5.428521771467329
RMSE    6.569762477472973
MPE                   inf
R2                   -inf
dtype: object","MAE     5.698770748864009
RMSE    7.126961411826184
MPE                   inf
R2                   -inf
dtype: object","MAE     5.613252821564674
RMSE     7.28791585976393
MPE                   inf
R2                   -inf
dtype: object","MAE     5.127385166535775
RMSE     7.31777738595677
MPE                   nan
R2                   -inf
dtype: object","MAE      5.056207432312869
RMSE    6.5298080713744255
MPE                    inf
R2                    -inf
dtype: object","MAE     7.977727193049179
RMSE    8.858073521356793
MPE                   inf
R2                   -inf
dtype: object","MAE     9.220525232950846
RMSE    9.333475537014944
MPE                   inf
R2                   -inf
dtype: object","MAE       9.93771432240804
RMSE    10.177224583594002
MPE                    inf
R2                    -inf
dtype: object","MAE     9.858068466186523
RMSE    10.06999314717299
MPE                   inf
R2                   -inf
dtype: object","MAE     8.44440312453856
RMSE    10.9675175213474
MPE                  nan
R2                  -inf
dtype: object","MAE     7.320532819239095
RMSE    7.494202732905537
MPE                   inf
R2                   -inf
dtype: object","MAE     7.867443656921386
RMSE    7.980312315299359
MPE                   inf
R2                   -inf
dtype: object",,"MAE     7.867948945363363
RMSE    7.980726394480605
MPE                   inf
R2                   -inf
dtype: object","MAE     6.795967610677083
RMSE    6.799043009692416
MPE                   inf
R2                   -inf
dtype: object","MAE     1.9870166605604676
RMSE    2.3258909325060344
MPE                    inf
R2                    -inf
dtype: object"
binned_removed-2024.csv / 2023-04-18 04:00:00 - 2023-07-06 05:00:00,"MAE     0.7625005447996469
RMSE    0.9619663937754845
MPE      13.45363011796768
R2      0.5614611478844027
dtype: object",,"MAE       2.384695106737571
RMSE     2.6852467042642845
MPE      41.278623463899436
R2      -2.4170919036612126
dtype: object","MAE      1.3290163524201333
RMSE     1.5952695228671603
MPE      21.345488551323406
R2      -0.2060252802087743
dtype: object","MAE      1.0078369788199946
RMSE     1.1945595749289166
MPE      17.501027332030446
R2      0.32375525639203095
dtype: object","MAE      1.9003213628894613
RMSE      2.313053595137205
MPE      29.283090637311727
R2      -1.5354769491769291
dtype: object","MAE       2.177047121493958
RMSE     2.6449479402260163
MPE       46.43202689204763
R2      -2.3152976951018163
dtype: object","MAE       6.950538632705589
RMSE      7.034781740746506
MPE       134.3304123954297
R2      -22.452520828133903
dtype: object","MAE      34.40960013969922
RMSE     34.65874223326588
MPE      624.5887435280571
R2      -568.2641980557163
dtype: object","MAE      34.70253919863884
RMSE     34.96769879099158
MPE      629.9347441100592
R2      -578.4585562555727
dtype: object","MAE     32.933107130767745
RMSE     33.15184352677428
MPE      598.3384916620619
R2      -519.8391755789427
dtype: object","MAE      8.131448837906499
RMSE      9.53342666210354
MPE      167.2968844258124
R2      -42.07113685200045
dtype: object","MAE       6.912315746434646
RMSE      7.019262686866508
MPE      132.11516571439574
R2      -22.349160271850955
dtype: object","MAE     20.588622038604658
RMSE     20.64361003162207
MPE      379.3481005633313
R2      -200.9573055481871
dtype: object",,"MAE     20.594273067555665
RMSE    20.649310535602446
MPE      379.4489027987573
R2      -201.0688574885699
dtype: object","MAE       2.178642320675644
RMSE       2.73182094269543
MPE       48.73923352487301
R2      -2.5366553145738133
dtype: object","MAE     24.247543362745454
RMSE    28.343322756622992
MPE      476.8024648242031
R2      -379.7060684930864
dtype: object"
binned_removed-2024.csv / 2023-08-08 04:00:00 - 2023-09-08 05:00:00,"MAE       0.1748187302351606
RMSE     0.26979812237845846
MPE                      inf
R2      -0.34684478402784324
dtype: object",,"MAE     0.20257693321170103
RMSE    0.30402310230472485
MPE                     inf
R2      -0.7102235225767013
dtype: object","MAE      0.1904147017809787
RMSE     0.2927111451467174
MPE                     inf
R2      -0.5853246788486492
dtype: object","MAE      0.2266419047914195
RMSE     0.3249997888536515
MPE                     inf
R2      -0.9543658283580081
dtype: object","MAE     0.18092097891330475
RMSE     0.2652264635230488
MPE                     nan
R2      -0.3015876281803287
dtype: object","MAE     0.20946891859419114
RMSE     0.3107851677583898
MPE                     inf
R2      -0.7871469760839138
dtype: object","MAE      0.17865623735653427
RMSE     0.27531863488120223
MPE                      inf
R2      -0.40252599006427103
dtype: object","MAE      0.312514255454342
RMSE    0.3884843375421675
MPE                    inf
R2      -1.792458522356271
dtype: object","MAE      0.3703450997771824
RMSE    0.43738252933242056
MPE                     inf
R2       -2.539668298499184
dtype: object","MAE      0.3126695493958398
RMSE    0.38861149311511495
MPE                     inf
R2       -1.794286831708508
dtype: object","MAE     0.21871077017974422
RMSE     0.3134834274014876
MPE                     inf
R2      -0.8183139708646592
dtype: object","MAE     0.24618382509705508
RMSE      0.338233194610422
MPE                     inf
R2      -1.1167626210724322
dtype: object","MAE     0.2163410641160292
RMSE    0.3137078839420237
MPE                    inf
R2      -0.820918756577776
dtype: object",,"MAE      0.2164378804217212
RMSE    0.31388271386367145
MPE                     inf
R2      -0.8229489241867642
dtype: object","MAE     0.21627737507696634
RMSE    0.31353995542328505
MPE                     inf
R2      -0.8189697947460224
dtype: object","MAE     0.4385443481966724
RMSE    0.5929237481662758
MPE                    inf
R2      -5.504851605778811
dtype: object"
binned_removed-2024.csv / 2023-05-21 04:00:00 - 2023-07-08 19:00:00,"MAE       7.445293387387079
RMSE      9.406961390880445
MPE      124.28745153113438
R2      -32.467855816980645
dtype: object",,"MAE       5.925196157128385
RMSE      6.347663937524778
MPE      111.96291407538249
R2      -14.239019268049786
dtype: object","MAE      2.9816084252909083
RMSE     3.2985982731294508
MPE      56.357676706804035
R2      -3.1151722734351424
dtype: object","MAE       6.836089337381996
RMSE      9.478300106906888
MPE      111.69766790761531
R2      -32.977394848747345
dtype: object","MAE      7.170713111174736
RMSE       9.5999233714728
MPE     113.77587864522391
R2      -33.85496886187741
dtype: object","MAE       4.973727214317097
RMSE      6.225514735786974
MPE        81.7410668517212
R2      -13.658168073834027
dtype: object","MAE      5.914752734527572
RMSE     6.161413577705118
MPE      115.1178143911604
R2      -13.35786576846391
dtype: object","MAE      35.46644882142756
RMSE     35.62708604727734
MPE      666.8008344506167
R2      -479.0536450336498
dtype: object","MAE      33.85713485658382
RMSE     34.00878464357947
MPE      637.4671321337744
R2      -436.4328460164742
dtype: object","MAE       33.9330714919191
RMSE     34.08829912357935
MPE       639.084146927587
R2      -438.4807231804709
dtype: object","MAE      5.687026931631406
RMSE     7.269347037918415
MPE     125.85546472451037
R2      -18.98572794479175
dtype: object","MAE      16.607621516771385
RMSE      17.52766626736848
MPE      322.77500986743706
R2      -115.19230233389438
dtype: object","MAE       19.25598828574234
RMSE     19.383243513757165
MPE       371.8430603928301
R2      -141.09607109239656
dtype: object",,"MAE      24.337967020076654
RMSE     24.420866781648016
MPE      463.93178513962806
R2      -224.55440609635943
dtype: object","MAE      4.960481522284094
RMSE     5.258771411884808
MPE     106.37188617274869
R2      -9.459182786863511
dtype: object","MAE       15.67113477206503
RMSE      16.67495675338134
MPE       317.3489572515662
R2      -104.16194229191584
dtype: object"
binned_removed-2024.csv / 2023-06-05 04:00:00 - 2023-08-05 15:00:00,"MAE     7.098306450615326
RMSE    7.547926317083669
MPE                   nan
R2                   -inf
dtype: object",,"MAE     6.309761171234736
RMSE    6.575945503072205
MPE                   inf
R2                   -inf
dtype: object","MAE     5.952127815631462
RMSE    6.173500742903899
MPE                   inf
R2                   -inf
dtype: object","MAE     3.9382569620075327
RMSE     4.173992338506936
MPE                    inf
R2                    -inf
dtype: object","MAE     4.254038072625796
RMSE      4.6046698601366
MPE                   nan
R2                   -inf
dtype: object","MAE       9.58114908483689
RMSE    10.549548181535155
MPE                    inf
R2                    -inf
dtype: object","MAE     6.345851154252456
RMSE    6.701076003546905
MPE                   inf
R2                   -inf
dtype: object","MAE     8.230339749654133
RMSE    8.653129022959309
MPE                   inf
R2                   -inf
dtype: object","MAE     13.132609430948893
RMSE    13.229823003147095
MPE                    inf
R2                    -inf
dtype: object","MAE     13.012512461344402
RMSE    13.107995163881897
MPE                    inf
R2                    -inf
dtype: object","MAE     8.115321222444376
RMSE    9.806579253925293
MPE                   nan
R2                   -inf
dtype: object","MAE     5.6643278441612095
RMSE    6.4954234381969265
MPE                    inf
R2                    -inf
dtype: object","MAE     7.558230527242025
RMSE    7.760437464323508
MPE                   inf
R2                   -inf
dtype: object",,"MAE     7.559287039438884
RMSE    7.761462857901309
MPE                   inf
R2                   -inf
dtype: object","MAE     8.702745620409647
RMSE     8.70511139027802
MPE                   inf
R2                   -inf
dtype: object","MAE     7.749572791037266
RMSE    9.192436509149385
MPE                   inf
R2                   -inf
dtype: object"
binned_removed-2024.csv / 2023-07-09 04:00:00 - 2023-08-26 00:00:00,"MAE     0.07366279578985026
RMSE     0.1632770635829464
MPE                     nan
R2                     -inf
dtype: object",,"MAE     0.10126367303939651
RMSE    0.13238205963460487
MPE                     inf
R2                     -inf
dtype: object","MAE     0.09861591951238019
RMSE    0.14962044289065896
MPE                     inf
R2                     -inf
dtype: object","MAE     0.06243829468512559
RMSE    0.10118017165206475
MPE                     inf
R2                     -inf
dtype: object","MAE     0.048024414231379826
RMSE     0.17648432940570563
MPE                      nan
R2                      -inf
dtype: object","MAE     0.2965151495212576
RMSE    0.3991744746938123
MPE                    inf
R2                    -inf
dtype: object","MAE     0.049733368913316506
RMSE     0.05835702117089379
MPE                      inf
R2                      -inf
dtype: object","MAE     0.6291191260019938
RMSE    0.7951761830669998
MPE                    inf
R2                    -inf
dtype: object","MAE     0.6473917722702026
RMSE    0.8274654083034899
MPE                    inf
R2                    -inf
dtype: object","MAE     0.6309078057607015
RMSE    0.7952405495873567
MPE                    inf
R2                    -inf
dtype: object","MAE     0.6671442704430471
RMSE    1.3317238651151946
MPE                    nan
R2                    -inf
dtype: object","MAE     0.6571924417696252
RMSE    0.8464333944159836
MPE                    inf
R2                    -inf
dtype: object","MAE     1.1858040074507394
RMSE    1.3699293137761583
MPE                    inf
R2                    -inf
dtype: object",,"MAE     1.1857839445273082
RMSE    1.3699052218775374
MPE                    inf
R2                    -inf
dtype: object","MAE     1.3865850746631623
RMSE    1.3878903937429006
MPE                    inf
R2                    -inf
dtype: object","MAE     4.313842200471925
RMSE    5.799313384588009
MPE                   inf
R2                   -inf
dtype: object"
binned_removed-2024.csv / 2023-06-06 04:00:00 - 2023-07-10 10:00:00,"MAE      3.464899256071799
RMSE      4.24210965094589
MPE     167.34777774074095
R2      -2.341379108403901
dtype: object",,"MAE      4.162249117862328
RMSE     5.144690641034093
MPE     203.82857538891477
R2      -3.914513165337164
dtype: object","MAE     3.9005190098291553
RMSE     4.580561550319313
MPE      181.6249307149413
R2      -2.895824812579388
dtype: object","MAE       4.255263620943824
RMSE      5.017524537003495
MPE      199.26368550320183
R2      -3.6745626287695723
dtype: object","MAE       3.022469816697596
RMSE      3.651357962821279
MPE      142.01825490639513
R2      -1.4755448299835066
dtype: object","MAE       4.170870200922585
RMSE      5.119564442542439
MPE       194.7631237529033
R2      -3.8666263235589593
dtype: object","MAE       3.85850724070236
RMSE     5.035352621514116
MPE     194.58636192262338
R2      -3.707840614608866
dtype: object","MAE     35.769252727566496
RMSE     36.28974637160154
MPE     1158.4849514106459
R2      -243.5286998027252
dtype: object","MAE     20.633542837836675
RMSE     20.79888168972363
MPE      717.8432097707542
R2      -79.32337381965093
dtype: object","MAE       36.06827883535458
RMSE     36.594028780071575
MPE      1167.2930952138786
R2      -247.64654179020457
dtype: object","MAE       8.15998314846079
RMSE     9.405088336493879
MPE     328.36832599452543
R2      -15.42433258618567
dtype: object","MAE      12.442851840781112
RMSE     12.933840810660445
MPE       479.9302817407577
R2      -30.061111708106264
dtype: object","MAE      16.953961640733812
RMSE     17.139406166685777
MPE       617.9190414751743
R2      -53.544820170102014
dtype: object",,"MAE     18.737227708238695
RMSE    18.870310327249534
MPE      670.1799593221826
R2      -65.11805317197812
dtype: object","MAE      11.502125888316868
RMSE     11.925935476669432
MPE      449.20062028284116
R2      -25.408691510576865
dtype: object","MAE      5.822973908302134
RMSE      6.43165772934403
MPE       243.832673675376
R2      -6.680824149824547
dtype: object"
binned_removed-2024.csv / 2023-05-06 04:00:00 - 2023-07-10 15:00:00,"MAE      3.6883827603267574
RMSE        4.4103601896041
MPE      181.39839195812223
R2      -2.8167803284898514
dtype: object",,"MAE       5.542023910193833
RMSE      6.653240698647978
MPE        271.841286517909
R2      -7.6859138506281095
dtype: object","MAE       4.143361204427091
RMSE      4.894290844727258
MPE      201.04225026092365
R2      -3.7003326458327432
dtype: object","MAE       4.185977944660703
RMSE      5.025454918798378
MPE      204.57406654339403
R2      -3.9556406825778723
dtype: object","MAE      3.1136157987588122
RMSE     3.7581588083461854
MPE       151.9611096856449
R2      -1.7714005757105218
dtype: object","MAE      4.060692465196273
RMSE     5.242245392981991
MPE     207.77636757911827
R2      -4.392420362940742
dtype: object","MAE       7.217977988421844
RMSE      7.694409639527786
MPE       310.2964166248704
R2      -10.617151531777623
dtype: object","MAE      30.517629552731428
RMSE     30.599004370344105
MPE      1093.7134742635428
R2      -182.72304634250295
dtype: object","MAE       30.26511026307892
RMSE      30.34844424767393
MPE      1085.5991810297633
R2      -179.72653083548198
dtype: object","MAE     29.834470741797997
RMSE     29.90876290647619
MPE     1070.7497737080437
R2      -174.5278149771334
dtype: object","MAE       7.271933063143384
RMSE      8.871214357029421
MPE       310.9277971671228
R2      -14.442414066335946
dtype: object","MAE     13.237522594850455
RMSE    13.645236317258268
MPE      513.2217303892854
R2      -35.53517311940324
dtype: object","MAE     18.951111341366687
RMSE      19.0154735225491
MPE      708.5861638661155
R2      -69.95178664502343
dtype: object",,"MAE     22.233497993995268
RMSE    22.279074057082127
MPE      817.9419957021723
R2       -96.3964933442702
dtype: object","MAE      4.908749493807073
RMSE    5.4703239065012585
MPE     221.99340818357038
R2       -4.87185241472486
dtype: object","MAE      10.060654372627585
RMSE     12.022149243270695
MPE       386.1552387887015
R2      -27.360460386177465
dtype: object"
binned_removed-2024.csv / 2023-08-16 04:00:00 - 2023-09-09 19:00:00,"MAE     0.20667667518489644
RMSE     0.2869425759520763
MPE                     inf
R2      -0.5118985469762707
dtype: object",,"MAE      0.2054448792584585
RMSE    0.28854910861572297
MPE                     inf
R2      -0.5288755598066024
dtype: object","MAE      0.2145601372890087
RMSE     0.3010866818670735
MPE                     inf
R2      -0.6646224798217943
dtype: object","MAE     0.20680735956397794
RMSE     0.2870752208053761
MPE                     inf
R2      -0.5132966797794538
dtype: object","MAE     0.21312983029375426
RMSE    0.29269359821708074
MPE                     inf
R2      -0.5731100712583113
dtype: object","MAE      0.2054027282826018
RMSE     0.2897626645432138
MPE                     inf
R2      -0.5417626388914956
dtype: object","MAE     0.21175184493470278
RMSE     0.2988382582772361
MPE                     inf
R2      -0.6398535231101885
dtype: object","MAE     0.3582507021363814
RMSE    0.4356495086825259
MPE                    inf
R2      -2.485034817508083
dtype: object","MAE     0.34194408924740943
RMSE    0.42069323337358977
MPE                     inf
R2       -2.249853003297664
dtype: object","MAE     0.35817164253555134
RMSE    0.43557608770375655
MPE                     inf
R2       -2.483860235185896
dtype: object","MAE     0.22760475669662725
RMSE     0.3102074969040268
MPE                     nan
R2        -0.76700282110248
dtype: object","MAE      0.2575353731844594
RMSE    0.34412079947382956
MPE                     inf
R2      -1.1744754586761936
dtype: object","MAE     0.22914091622148705
RMSE     0.3156676317448902
MPE                     inf
R2      -0.8297542653604222
dtype: object",,"MAE      0.2290470967410977
RMSE    0.31574831959628297
MPE                     inf
R2      -0.8306897924427428
dtype: object","MAE     0.22924441573684745
RMSE     0.3155941831712649
MPE                     inf
R2      -0.8289028812316384
dtype: object","MAE     0.21518065605210068
RMSE    0.30714091236013047
MPE                     inf
R2      -0.7322397657453221
dtype: object"
binned_removed-2024.csv / 2023-04-07 04:00:00 - 2023-06-21 05:00:00,"MAE       3.417587592966545
RMSE      3.841572346411751
MPE      29.339069639696934
R2      -0.9232896490468778
dtype: object",,"MAE      2.3290732116356794
RMSE     3.2132975731786626
MPE      16.949157020597934
R2      -0.3456389623823888
dtype: object","MAE      4.095808829718389
RMSE     4.397502475007505
MPE     35.839580653790236
R2      -1.520222279260448
dtype: object","MAE       2.919191077591675
RMSE      3.419570605747355
MPE      24.391257145091682
R2      -0.5239468196627277
dtype: object","MAE      3.766849694560838
RMSE      4.35044797795447
MPE      33.58671603976271
R2      -1.466576678677383
dtype: object","MAE      4.025202434326696
RMSE       4.8007791934332
MPE     31.831880709890942
R2      -2.003655527925619
dtype: object","MAE       3.367823864679009
RMSE       3.70527933647274
MPE      28.919285154923173
R2      -0.7892398833979202
dtype: object","MAE       10.68679618859801
RMSE     11.032014647694497
MPE       91.70134583629817
R2      -14.861210212591022
dtype: object","MAE       10.66086346332742
RMSE     11.009243136977323
MPE       91.45970695047096
R2      -14.795798596522882
dtype: object","MAE      10.036821556334825
RMSE     10.404870043522157
MPE       86.38319730106319
R2      -13.109121776300345
dtype: object","MAE      5.403661530062808
RMSE     6.364696285989033
MPE      45.71680869022208
R2      -4.279369153119056
dtype: object","MAE        5.21517861055833
RMSE       5.84835050567904
MPE       39.15889288584592
R2      -3.4575215089077513
dtype: object","MAE        2.021780994328931
RMSE      2.7090624685370908
MPE       16.218070253618535
R2      0.043544650460194956
dtype: object",,"MAE       2.021622875127271
RMSE     2.7089561311956265
MPE       16.21598412234469
R2      0.04361973541977593
dtype: object","MAE      7.641477540885276
RMSE     8.151836719689664
MPE      58.99075888440528
R2      -7.660393109662932
dtype: object","MAE       1.9961802682611667
RMSE      2.7461278698024825
MPE       15.091192189348293
R2      0.017193154449894332
dtype: object"
